"ISO3_code","Time","PopFemale"
"CHE",2029,1902200
"CHE",2030,1900217
"CHE",2031,1897698
"CHE",2032,1894622
"CHE",2033,1891310
"CHE",2034,1887772
"CHE",2035,1882653
"CHE",2036,1877467
"CHE",2037,1873093
"CHE",2038,1867877
"CHE",2039,1861956
"CHE",2040,1855917
"CHE",2041,1849867
"CHE",2042,1844303
"CHE",2043,1839975
"CHE",2044,1837469
"CHE",2045,1835940
"CHE",2046,1834656
"CHE",2047,1833911
"CHE",2048,1834117
"CHE",2049,1834924
"CHE",2050,1835647
"CHE",2051,1837065
"CHE",2052,1839507
"CHE",2053,1842197
"CHE",2054,1844600
"CHE",2055,1846501
"CHE",2056,1848406
"CHE",2057,1850065
"CHE",2058,1851225
"CHE",2059,1852002
"CHE",2060,1852257
"CHE",2061,1852655
"CHE",2062,1853586
"CHE",2063,1854578
"CHE",2064,1855233
"CHE",2065,1855487
"CHE",2066,1855291
"CHE",2067,1855071
"CHE",2068,1855145
"CHE",2069,1855369
"CHE",2070,1856362
"CHE",2071,1856992
"CHE",2072,1856814
"CHE",2073,1856701
"CHE",2074,1856650
"CHE",2075,1856673
"CHE",2076,1856867
"CHE",2077,1857324
"CHE",2078,1858127
"CHE",2079,1859195
"CHE",2080,1860522
"CHE",2081,1862153
"CHE",2082,1864018
"CHE",2083,1866101
"CHE",2084,1868310
"CHE",2085,1870651
"CHE",2086,1873116
"CHE",2087,1875437
"CHE",2088,1877732
"CHE",2089,1880097
"CHE",2090,1882418
"CHE",2091,1884658
"CHE",2092,1886802
"CHE",2093,1888986
"CHE",2094,1891165
"CHE",2095,1893235
"CHE",2096,1895143
"CHE",2097,1896834
"CHE",2098,1898518
"CHE",2099,1900199
"CHE",2100,1901661
"CHL",1950,1646233
"CHL",1951,1676168
"CHL",1952,1706235
"CHL",1953,1736486
"CHL",1954,1766932
"CHL",1955,1797577
"CHL",1956,1828698
"CHL",1957,1860176
"CHL",1958,1892366
"CHL",1959,1925568
"CHL",1960,1959864
"CHL",1961,1996004
"CHL",1962,2034340
"CHL",1963,2075161
"CHL",1964,2117650
"CHL",1965,2161516
"CHL",1966,2206718
"CHL",1967,2252708
"CHL",1968,2299859
"CHL",1969,2348403
"CHL",1970,2398588
"CHL",1971,2451116
"CHL",1972,2505485
"CHL",1973,2560608
"CHL",1974,2615785
"CHL",1975,2670583
"CHL",1976,2724571
"CHL",1977,2777579
"CHL",1978,2830458
"CHL",1979,2884390
"CHL",1980,2939570
"CHL",1981,2995145
"CHL",1982,3051279
"CHL",1983,3108374
"CHL",1984,3166073
"CHL",1985,3224147
"CHL",1986,3282851
"CHL",1987,3342501
"CHL",1988,3402918
"CHL",1989,3463521
"CHL",1990,3524269
"CHL",1991,3585221
"CHL",1992,3646198
"CHL",1993,3706734
"CHL",1994,3765893
"CHL",1995,3823101
"CHL",1996,3878109
"CHL",1997,3930450
"CHL",1998,3980178
"CHL",1999,4028963
"CHL",2000,4077058
"CHL",2001,4124135
"CHL",2002,4171208
"CHL",2003,4218240
"CHL",2004,4265191
"CHL",2005,4311950
"CHL",2006,4357516
"CHL",2007,4400101
"CHL",2008,4439405
"CHL",2009,4475807
"CHL",2010,4508012
"CHL",2011,4535756
"CHL",2012,4559603
"CHL",2013,4580123
"CHL",2014,4600005
"CHL",2015,4619321
"CHL",2016,4651412
"CHL",2017,4714588
"CHL",2018,4797084
"CHL",2019,4879002
"CHL",2020,4930517
"CHL",2021,4957696
"CHL",2022,4951909
"CHL",2023,4910269
"CHL",2024,4870533
"CHL",2025,4834165
"CHL",2026,4801266
"CHL",2027,4771569
"CHL",2028,4744970
"CHL",2029,4722650
"CHL",2030,4705203
"CHL",2031,4690742
"CHL",2032,4676139
"CHL",2033,4659132
"CHL",2034,4638824
"CHL",2035,4615022
"CHL",2036,4587478
"CHL",2037,4555861
"CHL",2038,4519626
"CHL",2039,4478479
"CHL",2040,4433231
"CHL",2041,4384718
"CHL",2042,4335038
"CHL",2043,4285264
"CHL",2044,4235493
"CHL",2045,4187165
"CHL",2046,4140914
"CHL",2047,4097312
"CHL",2048,4057042
"CHL",2049,4020669
"CHL",2050,3988523
"CHL",2051,3959604
"CHL",2052,3932897
"CHL",2053,3909425
"CHL",2054,3889373
"CHL",2055,3871007
"CHL",2056,3852258
"CHL",2057,3831018
"CHL",2058,3806525
"CHL",2059,3778939
"CHL",2060,3749083
"CHL",2061,3718289
"CHL",2062,3687181
"CHL",2063,3655444
"CHL",2064,3622777
"CHL",2065,3589854
"CHL",2066,3558193
"CHL",2067,3529324
"CHL",2068,3502569
"CHL",2069,3475923
"CHL",2070,3448785
"CHL",2071,3421336
"CHL",2072,3393868
"CHL",2073,3367031
"CHL",2074,3341071
"CHL",2075,3315676
"CHL",2076,3290910
"CHL",2077,3266882
"CHL",2078,3243728
"CHL",2079,3220965
"CHL",2080,3198579
"CHL",2081,3176877
"CHL",2082,3155710
"CHL",2083,3135065
"CHL",2084,3114886
"CHL",2085,3095012
"CHL",2086,3075452
"CHL",2087,3056398
"CHL",2088,3037529
"CHL",2089,3018736
"CHL",2090,3000104
"CHL",2091,2981608
"CHL",2092,2963245
"CHL",2093,2944708
"CHL",2094,2926040
"CHL",2095,2907337
"CHL",2096,2888409
"CHL",2097,2869124
"CHL",2098,2849663
"CHL",2099,2830459
"CHL",2100,2811572
"CHN",1950,129524917
"CHN",1951,131135282
"CHN",1952,132601518
"CHN",1953,133940510
"CHN",1954,135150967
"CHN",1955,136404378
"CHN",1956,137826773
"CHN",1957,139314164
"CHN",1958,140741730
"CHN",1959,142041973
"CHN",1960,143321597
"CHN",1961,145025798
"CHN",1962,147373897
"CHN",1963,150186228
"CHN",1964,153346825
"CHN",1965,157218347
"CHN",1966,161656853
"CHN",1967,166744916
"CHN",1968,172273329
"CHN",1969,177787111
"CHN",1970,183484637
"CHN",1971,188910991
"CHN",1972,194480698
"CHN",1973,199757844
"CHN",1974,203457550
"CHN",1975,206248704
"CHN",1976,208931807
"CHN",1977,213593087
"CHN",1978,221607840
"CHN",1979,230291475
"CHN",1980,238322358
"CHN",1981,246232799
"CHN",1982,253605658
"CHN",1983,261312632
"CHN",1984,269668539
"CHN",1985,278045948
"CHN",1986,286263755
"CHN",1987,293975018
"CHN",1988,301311387
"CHN",1989,308068500
"CHN",1990,313808498
"CHN",1991,318568036
"CHN",1992,322614733
"CHN",1993,326354364
"CHN",1994,330323859
"CHN",1995,334497119
"CHN",1996,338705503
"CHN",1997,343222946
"CHN",1998,347135419
"CHN",1999,350206678
"CHN",2000,353080784
"CHN",2001,356149543
"CHN",2002,359387392
"CHN",2003,362255701
"CHN",2004,364968147
"CHN",2005,367753602
"CHN",2006,369698921
"CHN",2007,369913443
"CHN",2008,369751449
"CHN",2009,370585534
"CHN",2010,371988757
"CHN",2011,373357649
"CHN",2012,372592908
"CHN",2013,368252343
"CHN",2014,363019922
"CHN",2015,358441150
"CHN",2016,353919725
"CHN",2017,349628175
"CHN",2018,344725604
"CHN",2019,339097364
"CHN",2020,333573504
"CHN",2021,328338066
"CHN",2022,323735150
"CHN",2023,319681630
"CHN",2024,316352654
"CHN",2025,313986937
"CHN",2026,312318637
"CHN",2027,311498524
"CHN",2028,311122708
"CHN",2029,310394989
"CHN",2030,309090514
"CHN",2031,307336294
"CHN",2032,305219114
"CHN",2033,302691145
"CHN",2034,299666805
"CHN",2035,295393011
"CHN",2036,289591436
"CHN",2037,282733326
"CHN",2038,275814413
"CHN",2039,268997175
"CHN",2040,261778853
"CHN",2041,255508209
"CHN",2042,250762925
"CHN",2043,246558152
"CHN",2044,242696902
"CHN",2045,239099850
"CHN",2046,235774064
"CHN",2047,232738445
"CHN",2048,229945197
"CHN",2049,227316693
"CHN",2050,224600142
"CHN",2051,221948371
"CHN",2052,219556856
"CHN",2053,217259739
"CHN",2054,214951154
"CHN",2055,212552516
"CHN",2056,210059902
"CHN",2057,207431728
"CHN",2058,204589463
"CHN",2059,201533657
"CHN",2060,198384495
"CHN",2061,195199846
"CHN",2062,191626414
"CHN",2063,187835954
"CHN",2064,184014353
"CHN",2065,180212239
"CHN",2066,176332337
"CHN",2067,172060939
"CHN",2068,168270137
"CHN",2069,165194289
"CHN",2070,162718240
"CHN",2071,160971165
"CHN",2072,159454434
"CHN",2073,157904146
"CHN",2074,156320282
"CHN",2075,154723119
"CHN",2076,153150355
"CHN",2077,151598767
"CHN",2078,150068234
"CHN",2079,148561355
"CHN",2080,147071961
"CHN",2081,145601504
"CHN",2082,144143983
"CHN",2083,142682286
"CHN",2084,141224325
"CHN",2085,139766717
"CHN",2086,138286199
"CHN",2087,136768599
"CHN",2088,135189407
"CHN",2089,133556864
"CHN",2090,131879774
"CHN",2091,130144239
"CHN",2092,128349834
"CHN",2093,126521200
"CHN",2094,124663412
"CHN",2095,122787000
"CHN",2096,120923948
"CHN",2097,119082793
"CHN",2098,117272593
"CHN",2099,115516601
"CHN",2100,113837058
"CIV",1950,631170
"CIV",1951,650552
"CIV",1952,669969
"CIV",1953,689573
"CIV",1954,709441
"CIV",1955,729642
"CIV",1956,750407
"CIV",1957,771941
"CIV",1958,794524
"CIV",1959,818718
"CIV",1960,844919
"CIV",1961,873039
"CIV",1962,902468
"CIV",1963,932035
"CIV",1964,962865
"CIV",1965,995922
"CIV",1966,1030288
"CIV",1967,1065964
"CIV",1968,1103123
"CIV",1969,1142546
"CIV",1970,1185668
"CIV",1971,1233375
"CIV",1972,1285246
"CIV",1973,1340160
"CIV",1974,1397390
"CIV",1975,1457093
"CIV",1976,1527260
"CIV",1977,1605062
"CIV",1978,1679181
"CIV",1979,1748446
"CIV",1980,1812766
"CIV",1981,1873023
"CIV",1982,1930183
"CIV",1983,1985119
"CIV",1984,2038551
"CIV",1985,2091428
"CIV",1986,2144905
"CIV",1987,2213262
"CIV",1988,2329066
"CIV",1989,2461203
"CIV",1990,2579697
"CIV",1991,2706496
"CIV",1992,2843583
"CIV",1993,2988319
"CIV",1994,3138008
"CIV",1995,3291474
"CIV",1996,3446804
"CIV",1997,3601693
"CIV",1998,3747219
"CIV",1999,3866350
"CIV",2000,3960330
"CIV",2001,4041423
"CIV",2002,4123563
"CIV",2003,4217944
"CIV",2004,4321057
"CIV",2005,4428737
"CIV",2006,4539270
"CIV",2007,4652706
"CIV",2008,4768845
"CIV",2009,4887578
"CIV",2010,5009996
"CIV",2011,5117602
"CIV",2012,5214064
"CIV",2013,5319643
"CIV",2014,5456158
"CIV",2015,5623706
"CIV",2016,5795478
"CIV",2017,5971433
"CIV",2018,6153286
"CIV",2019,6339936
"CIV",2020,6531092
"CIV",2021,6723549
"CIV",2022,6921559
"CIV",2023,7128315
"CIV",2024,7339023
"CIV",2025,7554679
"CIV",2026,7771685
"CIV",2027,7984418
"CIV",2028,8194135
"CIV",2029,8403336
"CIV",2030,8614583
"CIV",2031,8830705
"CIV",2032,9053992
"CIV",2033,9282102
"CIV",2034,9513230
"CIV",2035,9750455
"CIV",2036,9995163
"CIV",2037,10245061
"CIV",2038,10493349
"CIV",2039,10737801
"CIV",2040,10982071
"CIV",2041,11228039
"CIV",2042,11475819
"CIV",2043,11726462
"CIV",2044,11980628
"CIV",2045,12235428
"CIV",2046,12489515
"CIV",2047,12742616
"CIV",2048,12993024
"CIV",2049,13240058
"CIV",2050,13484588
"CIV",2051,13728428
"CIV",2052,13971331
"CIV",2053,14211012
"CIV",2054,14447882
"CIV",2055,14683171
"CIV",2056,14916396
"CIV",2057,15147150
"CIV",2058,15375375
"CIV",2059,15600800
"CIV",2060,15821841
"CIV",2061,16039956
"CIV",2062,16259045
"CIV",2063,16479508
"CIV",2064,16700253
"CIV",2065,16920398
"CIV",2066,17138968
"CIV",2067,17354184
"CIV",2068,17568033
"CIV",2069,17782074
"CIV",2070,17993519
"CIV",2071,18203006
"CIV",2072,18412700
"CIV",2073,18619127
"CIV",2074,18819945
"CIV",2075,19018060
"CIV",2076,19212227
"CIV",2077,19400075
"CIV",2078,19582003
"CIV",2079,19759408
"CIV",2080,19932615
"CIV",2081,20100655
"CIV",2082,20264015
"CIV",2083,20421871
"CIV",2084,20575033
"CIV",2085,20724321
"CIV",2086,20869804
"CIV",2087,21012684
"CIV",2088,21152634
"CIV",2089,21289215
"CIV",2090,21420355
"CIV",2091,21546934
"CIV",2092,21670565
"CIV",2093,21790282
"CIV",2094,21904952
"CIV",2095,22015570
"CIV",2096,22123051
"CIV",2097,22226402
"CIV",2098,22325144
"CIV",2099,22419206
"CIV",2100,22507516
"CMR",1950,1068217
"CMR",1951,1086341
"CMR",1952,1105004
"CMR",1953,1124046
"CMR",1954,1143178
"CMR",1955,1162351
"CMR",1956,1181856
"CMR",1957,1201812
"CMR",1958,1222305
"CMR",1959,1243480
"CMR",1960,1264913
"CMR",1961,1286531
"CMR",1962,1308944
"CMR",1963,1331118
"CMR",1964,1351424
"CMR",1965,1372195
"CMR",1966,1394984
"CMR",1967,1418792
"CMR",1968,1443877
"CMR",1969,1470409
"CMR",1970,1498500
"CMR",1971,1528351
"CMR",1972,1560153
"CMR",1973,1593969
"CMR",1974,1629802
"CMR",1975,1667770
"CMR",1976,1703931
"CMR",1977,1738175
"CMR",1978,1778647
"CMR",1979,1823287
"CMR",1980,1885066
"CMR",1981,1957494
"CMR",1982,1989177
"CMR",1983,2010016
"CMR",1984,2061492
"CMR",1985,2122850
"CMR",1986,2187129
"CMR",1987,2254197
"CMR",1988,2321701
"CMR",1989,2390652
"CMR",1990,2464390
"CMR",1991,2541068
"CMR",1992,2620593
"CMR",1993,2704824
"CMR",1994,2793075
"CMR",1995,2884813
"CMR",1996,2981260
"CMR",1997,3083141
"CMR",1998,3189233
"CMR",1999,3298664
"CMR",2000,3410546
"CMR",2001,3526090
"CMR",2002,3648274
"CMR",2003,3773951
"CMR",2004,3900527
"CMR",2005,4027571
"CMR",2006,4155358
"CMR",2007,4288973
"CMR",2008,4428128
"CMR",2009,4569289
"CMR",2010,4712113
"CMR",2011,4855327
"CMR",2012,5000357
"CMR",2013,5150056
"CMR",2014,5326777
"CMR",2015,5518869
"CMR",2016,5697558
"CMR",2017,5864906
"CMR",2018,6035144
"CMR",2019,6217861
"CMR",2020,6406260
"CMR",2021,6599527
"CMR",2022,6798771
"CMR",2023,7005442
"CMR",2024,7218243
"CMR",2025,7435940
"CMR",2026,7656527
"CMR",2027,7878632
"CMR",2028,8102300
"CMR",2029,8328110
"CMR",2030,8558788
"CMR",2031,8795812
"CMR",2032,9036775
"CMR",2033,9279819
"CMR",2034,9524142
"CMR",2035,9768260
"CMR",2036,10010865
"CMR",2037,10252098
"CMR",2038,10492539
"CMR",2039,10732755
"CMR",2040,10972615
"CMR",2041,11212812
"CMR",2042,11454338
"CMR",2043,11697778
"CMR",2044,11943668
"CMR",2045,12191409
"CMR",2046,12441142
"CMR",2047,12693065
"CMR",2048,12946956
"CMR",2049,13200604
"CMR",2050,13452787
"CMR",2051,13705114
"CMR",2052,13956772
"CMR",2053,14205304
"CMR",2054,14450231
"CMR",2055,14692662
"CMR",2056,14932014
"CMR",2057,15167012
"CMR",2058,15398470
"CMR",2059,15626413
"CMR",2060,15850829
"CMR",2061,16073518
"CMR",2062,16293707
"CMR",2063,16511088
"CMR",2064,16726103
"CMR",2065,16933297
"CMR",2066,17129510
"CMR",2067,17319247
"CMR",2068,17506383
"CMR",2069,17690666
"CMR",2070,17871417
"CMR",2071,18048883
"CMR",2072,18225212
"CMR",2073,18399560
"CMR",2074,18570500
"CMR",2075,18740137
"CMR",2076,18907469
"CMR",2077,19070390
"CMR",2078,19229588
"CMR",2079,19387474
"CMR",2080,19542740
"CMR",2081,19693659
"CMR",2082,19839916
"CMR",2083,19980571
"CMR",2084,20115858
"CMR",2085,20247401
"CMR",2086,20375053
"CMR",2087,20496192
"CMR",2088,20612775
"CMR",2089,20724433
"CMR",2090,20830813
"CMR",2091,20933331
"CMR",2092,21030999
"CMR",2093,21124257
"CMR",2094,21212784
"CMR",2095,21295199
"CMR",2096,21371732
"CMR",2097,21443892
"CMR",2098,21513016
"CMR",2099,21579025
"CMR",2100,21641275
"COD",1950,3011297
"COD",1951,3081008
"COD",1952,3152395
"COD",1953,3222295
"COD",1954,3292123
"COD",1955,3364809
"COD",1956,3439891
"COD",1957,3517569
"COD",1958,3593403
"COD",1959,3674268
"COD",1960,3768727
"COD",1961,3871090
"COD",1962,3976618
"COD",1963,4081197
"COD",1964,4184320
"COD",1965,4289846
"COD",1966,4397608
"COD",1967,4509116
"COD",1968,4624510
"COD",1969,4739374
"COD",1970,4853172
"COD",1971,4958969
"COD",1972,5060840
"COD",1973,5169547
"COD",1974,5282461
"COD",1975,5397477
"COD",1976,5510417
"COD",1977,5623651
"COD",1978,5803292
"COD",1979,6030893
"COD",1980,6216218
"COD",1981,6373215
"COD",1982,6532128
"COD",1983,6696758
"COD",1984,6890940
"COD",1985,7093980
"COD",1986,7288753
"COD",1987,7498988
"COD",1988,7720989
"COD",1989,7951728
"COD",1990,8210228
"COD",1991,8475930
"COD",1992,8700424
"COD",1993,8962971
"COD",1994,9497478
"COD",1995,9940724
"COD",1996,9981556
"COD",1997,9979692
"COD",1998,10148180
"COD",1999,10435486
"COD",2000,10739124
"COD",2001,11075732
"COD",2002,11433746
"COD",2003,11776748
"COD",2004,12135240
"COD",2005,12531813
"COD",2006,12951183
"COD",2007,13384029
"COD",2008,13818111
"COD",2009,14258379
"COD",2010,14740892
"COD",2011,15274055
"COD",2012,15803430
"COD",2013,16347452
"COD",2014,16916124
"COD",2015,17490061
"COD",2016,18113566
"COD",2017,18750681
"COD",2018,19349756
"COD",2019,19941356
"COD",2020,20583704
"COD",2021,21274540
"COD",2022,21998488
"COD",2023,22771255
"COD",2024,23585182
"COD",2025,24437759
"COD",2026,25330893
"COD",2027,26266958
"COD",2028,27236736
"COD",2029,28234113
"COD",2030,29257775
"COD",2031,30309479
"COD",2032,31394918
"COD",2033,32512628
"COD",2034,33656624
"COD",2035,34823063
"COD",2036,36014212
"COD",2037,37232750
"COD",2038,38479145
"COD",2039,39753994
"COD",2040,41056208
"COD",2041,42385172
"COD",2042,43742367
"COD",2043,45130044
"COD",2044,46543959
"COD",2045,47964472
"COD",2046,49394947
"COD",2047,50858998
"COD",2048,52359632
"COD",2049,53886622
"COD",2050,55431041
"COD",2051,56986203
"COD",2052,58543634
"COD",2053,60102636
"COD",2054,61668797
"COD",2055,63243701
"COD",2056,64814875
"COD",2057,66379071
"COD",2058,67935156
"COD",2059,69472162
"COD",2060,70998793
"COD",2061,72514894
"COD",2062,74014071
"COD",2063,75504181
"COD",2064,76979400
"COD",2065,78424105
"COD",2066,79837324
"COD",2067,81226726
"COD",2068,82593264
"COD",2069,83932409
"COD",2070,85243236
"COD",2071,86526186
"COD",2072,87779913
"COD",2073,89008790
"COD",2074,90206524
"COD",2075,91378990
"COD",2076,92521683
"COD",2077,93624175
"COD",2078,94698311
"COD",2079,95747200
"COD",2080,96766064
"COD",2081,97751514
"COD",2082,98716415
"COD",2083,99652326
"COD",2084,100538915
"COD",2085,101377936
"COD",2086,102183301
"COD",2087,102973490
"COD",2088,103740115
"COD",2089,104470349
"COD",2090,105156915
"COD",2091,105801403
"COD",2092,106402139
"COD",2093,106975880
"COD",2094,107533358
"COD",2095,108056813
"COD",2096,108545335
"COD",2097,109001729
"COD",2098,109424806
"COD",2099,109811278
"COD",2100,110184616
"COG",1950,200626
"COG",1951,204426
"COG",1952,208356
"COG",1953,212417
"COG",1954,216571
"COG",1955,220816
"COG",1956,225191
"COG",1957,229734
"COG",1958,234478
"COG",1959,239427
"COG",1960,244603
"COG",1961,250000
"COG",1962,255580
"COG",1963,261676
"COG",1964,268258
"COG",1965,275072
"COG",1966,282230
"COG",1967,289698
"COG",1968,297498
"COG",1969,305660
"COG",1970,314184
"COG",1971,323106
"COG",1972,332417
"COG",1973,342130
"COG",1974,352210
"COG",1975,361217
"COG",1976,369161
"COG",1977,377384
"COG",1978,385936
"COG",1979,395030
"COG",1980,404823
"COG",1981,415283
"COG",1982,426184
"COG",1983,437622
"COG",1984,451594
"COG",1985,467627
"COG",1986,483650
"COG",1987,499862
"COG",1988,516228
"COG",1989,533387
"COG",1990,551403
"COG",1991,570129
"COG",1992,589184
"COG",1993,610042
"COG",1994,631223
"COG",1995,651201
"COG",1996,671371
"COG",1997,686392
"COG",1998,703302
"COG",1999,726540
"COG",2000,765618
"COG",2001,804561
"COG",2002,824269
"COG",2003,849977
"COG",2004,884577
"COG",2005,921946
"COG",2006,961637
"COG",2007,1000178
"COG",2008,1032223
"COG",2009,1075981
"COG",2010,1122370
"COG",2011,1152558
"COG",2012,1175052
"COG",2013,1191653
"COG",2014,1209535
"COG",2015,1228812
"COG",2016,1250717
"COG",2017,1275898
"COG",2018,1303197
"COG",2019,1332450
"COG",2020,1364499
"COG",2021,1399265
"COG",2022,1436497
"COG",2023,1476719
"COG",2024,1519289
"COG",2025,1564168
"COG",2026,1610762
"COG",2027,1657614
"COG",2028,1704261
"COG",2029,1750415
"COG",2030,1795953
"COG",2031,1840667
"COG",2032,1884965
"COG",2033,1929248
"COG",2034,1972649
"COG",2035,2015347
"COG",2036,2058288
"COG",2037,2101263
"COG",2038,2144523
"COG",2039,2188415
"COG",2040,2233149
"COG",2041,2278994
"COG",2042,2325876
"COG",2043,2373923
"COG",2044,2423164
"COG",2045,2473297
"COG",2046,2523891
"COG",2047,2574679
"COG",2048,2625810
"COG",2049,2677214
"COG",2050,2728733
"COG",2051,2779295
"COG",2052,2828468
"COG",2053,2877179
"COG",2054,2925072
"COG",2055,2971785
"COG",2056,3017015
"COG",2057,3060207
"COG",2058,3100965
"COG",2059,3139379
"COG",2060,3175392
"COG",2061,3209602
"COG",2062,3243297
"COG",2063,3276916
"COG",2064,3310854
"COG",2065,3345213
"COG",2066,3380030
"COG",2067,3415337
"COG",2068,3450854
"COG",2069,3486463
"COG",2070,3522268
"COG",2071,3558058
"COG",2072,3593827
"COG",2073,3629496
"COG",2074,3664773
"COG",2075,3699491
"COG",2076,3733375
"COG",2077,3766288
"COG",2078,3797980
"COG",2079,3828201
"COG",2080,3857046
"COG",2081,3885101
"COG",2082,3912576
"COG",2083,3938953
"COG",2084,3964302
"COG",2085,3988766
"COG",2086,4012441
"COG",2087,4035331
"COG",2088,4057090
"COG",2089,4077479
"COG",2090,4096748
"COG",2091,4115141
"COG",2092,4132787
"COG",2093,4149825
"COG",2094,4165986
"COG",2095,4180796
"COG",2096,4194641
"COG",2097,4207921
"COG",2098,4220635
"COG",2099,4233174
"COG",2100,4245425
"COK",1950,3122
"COK",1951,3208
"COK",1952,3249
"COK",1953,3277
"COK",1954,3307
"COK",1955,3341
"COK",1956,3381
"COK",1957,3427
"COK",1958,3474
"COK",1959,3521
"COK",1960,3569
"COK",1961,3610
"COK",1962,3632
"COK",1963,3642
"COK",1964,3642
"COK",1965,3636
"COK",1966,3641
"COK",1967,3690
"COK",1968,3763
"COK",1969,3840
"COK",1970,3915
"COK",1971,3989
"COK",1972,3998
"COK",1973,3922
"COK",1974,3821
"COK",1975,3696
"COK",1976,3567
"COK",1977,3545
"COK",1978,3626
"COK",1979,3695
"COK",1980,3752
"COK",1981,3792
"COK",1982,3824
"COK",1983,3844
"COK",1984,3833
"COK",1985,3806
"COK",1986,3803
"COK",1987,3876
"COK",1988,3979
"COK",1989,4072
"COK",1990,4150
"COK",1991,4204
"COK",1992,4236
"COK",1993,4255
"COK",1994,4259
"COK",1995,4247
"COK",1996,4229
"COK",1997,4170
"COK",1998,4050
"COK",1999,3915
"COK",2000,3776
"COK",2001,3633
"COK",2002,3594
"COK",2003,3652
"COK",2004,3694
"COK",2005,3728
"COK",2006,3762
"COK",2007,3871
"COK",2008,4054
"COK",2009,4235
"COK",2010,4402
"COK",2011,4538
"COK",2012,4573
"COK",2013,4526
"COK",2014,4479
"COK",2015,4428
"COK",2016,4377
"COK",2017,4330
"COK",2018,4290
"COK",2019,4248
"COK",2020,4217
"COK",2021,4194
"COK",2022,4160
"COK",2023,4126
"COK",2024,4086
"COK",2025,4054
"COK",2026,4030
"COK",2027,4018
"COK",2028,4013
"COK",2029,4015
"COK",2030,4019
"COK",2031,4031
"COK",2032,4047
"COK",2033,4054
"COK",2034,4060
"COK",2035,4068
"COK",2036,4075
"COK",2037,4082
"COK",2038,4092
"COK",2039,4107
"COK",2040,4116
"COK",2041,4120
"COK",2042,4126
"COK",2043,4124
"COK",2044,4119
"COK",2045,4113
"COK",2046,4109
"COK",2047,4104
"COK",2048,4097
"COK",2049,4086
"COK",2050,4073
"COK",2051,4059
"COK",2052,4042
"COK",2053,4025
"COK",2054,4010
"COK",2055,3995
"COK",2056,3984
"COK",2057,3981
"COK",2058,3980
"COK",2059,3981
"COK",2060,3978
"COK",2061,3973
"COK",2062,3963
"COK",2063,3950
"COK",2064,3934
"COK",2065,3916
"COK",2066,3894
"COK",2067,3867
"COK",2068,3840
"COK",2069,3811
"COK",2070,3785
"COK",2071,3762
"COK",2072,3736
"COK",2073,3706
"COK",2074,3681
"COK",2075,3658
"COK",2076,3634
"COK",2077,3611
"COK",2078,3588
"COK",2079,3565
"COK",2080,3544
"COK",2081,3522
"COK",2082,3501
"COK",2083,3481
"COK",2084,3462
"COK",2085,3439
"COK",2086,3420
"COK",2087,3399
"COK",2088,3372
"COK",2089,3349
"COK",2090,3330
"COK",2091,3308
"COK",2092,3286
"COK",2093,3263
"COK",2094,3239
"COK",2095,3217
"COK",2096,3193
"COK",2097,3170
"COK",2098,3145
"COK",2099,3120
"COK",2100,3097
"COL",1950,2720140
"COL",1951,2781286
"COL",1952,2843859
"COL",1953,2906694
"COL",1954,2971425
"COL",1955,3039722
"COL",1956,3111326
"COL",1957,3186591
"COL",1958,3263269
"COL",1959,3344230
"COL",1960,3432671
"COL",1961,3525865
"COL",1962,3622807
"COL",1963,3722980
"COL",1964,3830585
"COL",1965,3948282
"COL",1966,4072043
"COL",1967,4202256
"COL",1968,4339991
"COL",1969,4483356
"COL",1970,4632972
"COL",1971,4785838
"COL",1972,4943563
"COL",1973,5110488
"COL",1974,5283698
"COL",1975,5461759
"COL",1976,5642627
"COL",1977,5832773
"COL",1978,6034111
"COL",1979,6240253
"COL",1980,6452761
"COL",1981,6666990
"COL",1982,6880379
"COL",1983,7097006
"COL",1984,7313304
"COL",1985,7522739
"COL",1986,7726340
"COL",1987,7927993
"COL",1988,8131137
"COL",1989,8336828
"COL",1990,8545606
"COL",1991,8751272
"COL",1992,8956140
"COL",1993,9166838
"COL",1994,9382590
"COL",1995,9598615
"COL",1996,9811482
"COL",1997,10025312
"COL",1998,10237757
"COL",1999,10443123
"COL",2000,10640858
"COL",2001,10835382
"COL",2002,11027308
"COL",2003,11213391
"COL",2004,11394481
"COL",2005,11568868
"COL",2006,11736935
"COL",2007,11898999
"COL",2008,12049020
"COL",2009,12189918
